image,panel_id,x,y,z
DJI_20220410134256_0424_T_JPG.rf.7f6e2405ccc4230f935cb32cb54476e4.jpg,2,0.077,-0.0587,0.2784
DJI_20220410134256_0424_T_JPG.rf.7f6e2405ccc4230f935cb32cb54476e4.jpg,3,-0.1227,-0.2059,0.549
DJI_20220410134256_0424_T_JPG.rf.7f6e2405ccc4230f935cb32cb54476e4.jpg,4,0.1283,-0.1699,0.4667
DJI_20220410134256_0424_T_JPG.rf.7f6e2405ccc4230f935cb32cb54476e4.jpg,5,-0.0716,-0.0103,0.3137
DJI_20220410134256_0424_T_JPG.rf.7f6e2405ccc4230f935cb32cb54476e4.jpg,6,0.1326,-0.0113,0.4824
DJI_20220410134256_0424_T_JPG.rf.7f6e2405ccc4230f935cb32cb54476e4.jpg,7,-0.1025,0.0741,0.4431
DJI_20220410134256_0424_T_JPG.rf.7f6e2405ccc4230f935cb32cb54476e4.jpg,8,0.0832,0.0535,0.3059
DJI_20220410134256_0424_T_JPG.rf.7f6e2405ccc4230f935cb32cb54476e4.jpg,9,-0.1123,0.1658,0.4824
DJI_20220410134256_0424_T_JPG.rf.7f6e2405ccc4230f935cb32cb54476e4.jpg,10,0.0706,0.0911,0.2627
DJI_20220410134259_0425_T_JPG.rf.bb08543865f1de4eb11903a5d2e5bd9f.jpg,1,-0.0526,-0.029,0.2353
DJI_20220410134259_0425_T_JPG.rf.bb08543865f1de4eb11903a5d2e5bd9f.jpg,2,0.0583,-0.0249,0.2157
DJI_20220410134259_0425_T_JPG.rf.bb08543865f1de4eb11903a5d2e5bd9f.jpg,3,-0.0649,0.0188,0.2863
DJI_20220410134259_0425_T_JPG.rf.bb08543865f1de4eb11903a5d2e5bd9f.jpg,4,0.0891,0.0255,0.3333
DJI_20220410134259_0425_T_JPG.rf.bb08543865f1de4eb11903a5d2e5bd9f.jpg,5,-0.0694,0.0774,0.302
DJI_20220410134259_0425_T_JPG.rf.bb08543865f1de4eb11903a5d2e5bd9f.jpg,6,0.0875,0.0896,0.3333
DJI_20220410134259_0425_T_JPG.rf.bb08543865f1de4eb11903a5d2e5bd9f.jpg,7,-0.0,0.0,0.0
DJI_20220410134259_0425_T_JPG.rf.bb08543865f1de4eb11903a5d2e5bd9f.jpg,8,-0.0513,-0.0741,0.2314
DJI_20220410134259_0425_T_JPG.rf.bb08543865f1de4eb11903a5d2e5bd9f.jpg,9,0.0541,-0.0613,0.2
DJI_20220410134302_0426_T_JPG.rf.a46a95f56590f1350b44a2ec39728a5b.jpg,1,-0.0585,-0.0558,0.2549
DJI_20220410134302_0426_T_JPG.rf.a46a95f56590f1350b44a2ec39728a5b.jpg,2,0.0697,-0.0518,0.2549
DJI_20220410134302_0426_T_JPG.rf.a46a95f56590f1350b44a2ec39728a5b.jpg,3,-0.1163,-0.188,0.5098
DJI_20220410134302_0426_T_JPG.rf.a46a95f56590f1350b44a2ec39728a5b.jpg,4,-0.0365,-0.0039,0.1569
DJI_20220410134302_0426_T_JPG.rf.a46a95f56590f1350b44a2ec39728a5b.jpg,5,0.1304,-0.0075,0.4824
DJI_20220410134302_0426_T_JPG.rf.a46a95f56590f1350b44a2ec39728a5b.jpg,6,0.1104,-0.1452,0.4039
DJI_20220410134302_0426_T_JPG.rf.a46a95f56590f1350b44a2ec39728a5b.jpg,7,-0.0441,0.0315,0.1882
DJI_20220410134302_0426_T_JPG.rf.a46a95f56590f1350b44a2ec39728a5b.jpg,8,0.0304,0.0206,0.1137
DJI_20220410134302_0426_T_JPG.rf.a46a95f56590f1350b44a2ec39728a5b.jpg,9,-0.087,0.1279,0.3686
DJI_20220410134302_0426_T_JPG.rf.a46a95f56590f1350b44a2ec39728a5b.jpg,10,0.1427,0.1889,0.5373
DJI_20220410134305_0427_T_JPG.rf.895fdca41ab6708fe78e389e2d9a2f8e.jpg,1,-0.0163,-0.0084,0.0706
DJI_20220410134305_0427_T_JPG.rf.895fdca41ab6708fe78e389e2d9a2f8e.jpg,2,0.109,-0.0446,0.4078
DJI_20220410134305_0427_T_JPG.rf.895fdca41ab6708fe78e389e2d9a2f8e.jpg,3,-0.0621,0.02,0.2667
DJI_20220410134305_0427_T_JPG.rf.895fdca41ab6708fe78e389e2d9a2f8e.jpg,4,0.0781,0.0248,0.2941
DJI_20220410134305_0427_T_JPG.rf.895fdca41ab6708fe78e389e2d9a2f8e.jpg,5,-0.0995,0.1155,0.4275
DJI_20220410134305_0427_T_JPG.rf.895fdca41ab6708fe78e389e2d9a2f8e.jpg,6,0.0512,0.0539,0.1961
DJI_20220410134305_0427_T_JPG.rf.895fdca41ab6708fe78e389e2d9a2f8e.jpg,7,-0.0769,-0.1049,0.3373
DJI_20220410134305_0427_T_JPG.rf.895fdca41ab6708fe78e389e2d9a2f8e.jpg,8,0.0854,-0.0943,0.3176
DJI_20220410134308_0428_T_JPG.rf.747f872be653eece85df172d2f172e5d.jpg,1,-0.0496,-0.045,0.2118
DJI_20220410134308_0428_T_JPG.rf.747f872be653eece85df172d2f172e5d.jpg,2,0.0304,-0.0229,0.1137
DJI_20220410134308_0428_T_JPG.rf.747f872be653eece85df172d2f172e5d.jpg,3,-0.1079,-0.1714,0.4667
DJI_20220410134308_0428_T_JPG.rf.747f872be653eece85df172d2f172e5d.jpg,4,-0.1129,-0.0112,0.4784
DJI_20220410134308_0428_T_JPG.rf.747f872be653eece85df172d2f172e5d.jpg,5,0.1257,-0.0051,0.4706
DJI_20220410134308_0428_T_JPG.rf.747f872be653eece85df172d2f172e5d.jpg,6,0.1058,-0.1417,0.3961
DJI_20220410134308_0428_T_JPG.rf.747f872be653eece85df172d2f172e5d.jpg,7,-0.0875,0.0628,0.3686
DJI_20220410134308_0428_T_JPG.rf.747f872be653eece85df172d2f172e5d.jpg,8,0.1019,0.0716,0.3882
DJI_20220410134308_0428_T_JPG.rf.747f872be653eece85df172d2f172e5d.jpg,9,-0.1406,0.2036,0.5843
DJI_20220410134308_0428_T_JPG.rf.747f872be653eece85df172d2f172e5d.jpg,10,0.1657,0.2249,0.6314
DJI_20220410134311_0429_T_JPG.rf.3ce118e49cb6139204cc349cfb1e1110.jpg,1,-0.0858,-0.0432,0.3686
DJI_20220410134311_0429_T_JPG.rf.3ce118e49cb6139204cc349cfb1e1110.jpg,2,0.0427,-0.017,0.1647
DJI_20220410134311_0429_T_JPG.rf.3ce118e49cb6139204cc349cfb1e1110.jpg,3,-0.1287,0.0412,0.549
DJI_20220410134311_0429_T_JPG.rf.3ce118e49cb6139204cc349cfb1e1110.jpg,4,0.0325,0.011,0.1255
DJI_20220410134311_0429_T_JPG.rf.3ce118e49cb6139204cc349cfb1e1110.jpg,5,-0.1147,0.1299,0.4863
DJI_20220410134311_0429_T_JPG.rf.3ce118e49cb6139204cc349cfb1e1110.jpg,6,0.1335,0.1448,0.5176
DJI_20220410134311_0429_T_JPG.rf.3ce118e49cb6139204cc349cfb1e1110.jpg,7,-0.0991,-0.1321,0.4314
DJI_20220410134311_0429_T_JPG.rf.3ce118e49cb6139204cc349cfb1e1110.jpg,8,0.117,-0.1288,0.4431
DJI_20220410134314_0430_T_JPG.rf.05118a1bb1552bd995161095e99d518f.jpg,1,-0.1068,-0.0946,0.4588
DJI_20220410134314_0430_T_JPG.rf.05118a1bb1552bd995161095e99d518f.jpg,2,0.0512,-0.0383,0.1961
DJI_20220410134314_0430_T_JPG.rf.05118a1bb1552bd995161095e99d518f.jpg,3,-0.102,-0.0048,0.4353
DJI_20220410134314_0430_T_JPG.rf.05118a1bb1552bd995161095e99d518f.jpg,4,0.0246,0.0001,0.0941
DJI_20220410134314_0430_T_JPG.rf.05118a1bb1552bd995161095e99d518f.jpg,5,-0.0477,-0.0747,0.2078
DJI_20220410134314_0430_T_JPG.rf.05118a1bb1552bd995161095e99d518f.jpg,6,0.0702,-0.0924,0.2627
DJI_20220410134314_0430_T_JPG.rf.05118a1bb1552bd995161095e99d518f.jpg,7,-0.0981,0.076,0.4157
DJI_20220410134314_0430_T_JPG.rf.05118a1bb1552bd995161095e99d518f.jpg,8,0.0719,0.0543,0.2824
DJI_20220410134314_0430_T_JPG.rf.05118a1bb1552bd995161095e99d518f.jpg,9,-0.1369,0.2004,0.5804
DJI_20220410134314_0430_T_JPG.rf.05118a1bb1552bd995161095e99d518f.jpg,10,0.1527,0.2124,0.5961
DJI_20220410134317_0431_T_JPG.rf.aa36bdfe5c524f9530b30393381e7ee7.jpg,1,-0.0503,-0.0235,0.2118
DJI_20220410134317_0431_T_JPG.rf.aa36bdfe5c524f9530b30393381e7ee7.jpg,2,0.086,-0.0329,0.3294
DJI_20220410134317_0431_T_JPG.rf.aa36bdfe5c524f9530b30393381e7ee7.jpg,3,-0.0938,0.0319,0.3922
DJI_20220410134317_0431_T_JPG.rf.aa36bdfe5c524f9530b30393381e7ee7.jpg,4,0.092,0.034,0.3569
DJI_20220410134317_0431_T_JPG.rf.aa36bdfe5c524f9530b30393381e7ee7.jpg,5,-0.0934,0.1074,0.3882
DJI_20220410134317_0431_T_JPG.rf.aa36bdfe5c524f9530b30393381e7ee7.jpg,6,0.1069,0.1213,0.4196
DJI_20220410134317_0431_T_JPG.rf.aa36bdfe5c524f9530b30393381e7ee7.jpg,7,-0.0574,-0.0737,0.2431
DJI_20220410134317_0431_T_JPG.rf.aa36bdfe5c524f9530b30393381e7ee7.jpg,8,0.0694,-0.0764,0.2627
DJI_20220410134320_0432_T_JPG.rf.52af5322f285409bf335bd181693977e.jpg,1,-0.0969,-0.0848,0.4078
DJI_20220410134320_0432_T_JPG.rf.52af5322f285409bf335bd181693977e.jpg,2,0.1361,-0.1035,0.5216
DJI_20220410134320_0432_T_JPG.rf.52af5322f285409bf335bd181693977e.jpg,3,-0.1108,-0.1706,0.4667
DJI_20220410134320_0432_T_JPG.rf.52af5322f285409bf335bd181693977e.jpg,4,-0.0878,-0.0057,0.3647
DJI_20220410134320_0432_T_JPG.rf.52af5322f285409bf335bd181693977e.jpg,5,0.1203,-0.0015,0.4667
DJI_20220410134320_0432_T_JPG.rf.52af5322f285409bf335bd181693977e.jpg,6,0.1915,-0.261,0.7294
DJI_20220410134320_0432_T_JPG.rf.52af5322f285409bf335bd181693977e.jpg,7,-0.1147,0.0824,0.4706
DJI_20220410134320_0432_T_JPG.rf.52af5322f285409bf335bd181693977e.jpg,8,0.1568,0.1145,0.6157
DJI_20220410134320_0432_T_JPG.rf.52af5322f285409bf335bd181693977e.jpg,9,-0.1442,0.2031,0.5804
DJI_20220410134320_0432_T_JPG.rf.52af5322f285409bf335bd181693977e.jpg,10,0.1549,0.2213,0.6157
DJI_20220410134323_0433_T_JPG.rf.7986d64ae4b3e0a4c86873771793c06f.jpg,1,-0.0654,-0.0279,0.2667
DJI_20220410134323_0433_T_JPG.rf.7986d64ae4b3e0a4c86873771793c06f.jpg,2,0.1587,-0.0593,0.6118
DJI_20220410134323_0433_T_JPG.rf.7986d64ae4b3e0a4c86873771793c06f.jpg,3,-0.1113,0.0416,0.451
DJI_20220410134323_0433_T_JPG.rf.7986d64ae4b3e0a4c86873771793c06f.jpg,4,0.1206,0.0478,0.4706
DJI_20220410134323_0433_T_JPG.rf.7986d64ae4b3e0a4c86873771793c06f.jpg,5,-0.1676,0.1939,0.6745
DJI_20220410134323_0433_T_JPG.rf.7986d64ae4b3e0a4c86873771793c06f.jpg,6,0.136,0.1603,0.5373
DJI_20220410134323_0433_T_JPG.rf.7986d64ae4b3e0a4c86873771793c06f.jpg,7,-0.1396,-0.1702,0.5765
DJI_20220410134323_0433_T_JPG.rf.7986d64ae4b3e0a4c86873771793c06f.jpg,8,0.1383,-0.15,0.5333
DJI_20220410134326_0434_T_JPG.rf.a31c9329aa02aabb414735c2a627e065.jpg,1,-0.0415,-0.0345,0.1725
DJI_20220410134326_0434_T_JPG.rf.a31c9329aa02aabb414735c2a627e065.jpg,2,0.1045,-0.0771,0.4078
DJI_20220410134326_0434_T_JPG.rf.a31c9329aa02aabb414735c2a627e065.jpg,3,-0.1303,-0.1967,0.5451
DJI_20220410134326_0434_T_JPG.rf.a31c9329aa02aabb414735c2a627e065.jpg,4,-0.0855,-0.0033,0.3529
DJI_20220410134326_0434_T_JPG.rf.a31c9329aa02aabb414735c2a627e065.jpg,5,0.1246,0.0015,0.4863
DJI_20220410134326_0434_T_JPG.rf.a31c9329aa02aabb414735c2a627e065.jpg,6,0.1274,-0.1737,0.4941
DJI_20220410134326_0434_T_JPG.rf.a31c9329aa02aabb414735c2a627e065.jpg,7,-0.1061,0.0823,0.4353
DJI_20220410134326_0434_T_JPG.rf.a31c9329aa02aabb414735c2a627e065.jpg,8,0.0947,0.0747,0.3765
DJI_20220410134326_0434_T_JPG.rf.a31c9329aa02aabb414735c2a627e065.jpg,9,-0.1539,0.2221,0.6235
DJI_20220410134326_0434_T_JPG.rf.a31c9329aa02aabb414735c2a627e065.jpg,10,0.1676,0.2441,0.6706
DJI_20220410134329_0435_T_JPG.rf.3e715ff6d3339ef22e8274fdc4b8dabe.jpg,1,-0.0478,-0.0199,0.1961
DJI_20220410134329_0435_T_JPG.rf.3e715ff6d3339ef22e8274fdc4b8dabe.jpg,2,0.0896,-0.0316,0.3608
DJI_20220410134329_0435_T_JPG.rf.3e715ff6d3339ef22e8274fdc4b8dabe.jpg,3,-0.0683,0.0252,0.2784
DJI_20220410134329_0435_T_JPG.rf.3e715ff6d3339ef22e8274fdc4b8dabe.jpg,4,0.0779,0.0328,0.3137
DJI_20220410134329_0435_T_JPG.rf.3e715ff6d3339ef22e8274fdc4b8dabe.jpg,5,-0.0716,0.0821,0.2902
DJI_20220410134329_0435_T_JPG.rf.3e715ff6d3339ef22e8274fdc4b8dabe.jpg,6,0.0916,0.1089,0.3686
DJI_20220410134329_0435_T_JPG.rf.3e715ff6d3339ef22e8274fdc4b8dabe.jpg,7,-0.0302,-0.0371,0.1255
DJI_20220410134329_0435_T_JPG.rf.3e715ff6d3339ef22e8274fdc4b8dabe.jpg,8,0.0689,-0.0757,0.2706
DJI_20220410134339_0439_T_JPG.rf.efc5ae23cf89aaba22c985c00e94bd1e.jpg,1,0.1429,-0.0562,0.5137
DJI_20220410134339_0439_T_JPG.rf.efc5ae23cf89aaba22c985c00e94bd1e.jpg,2,-0.0451,-0.0124,0.1804
DJI_20220410134339_0439_T_JPG.rf.efc5ae23cf89aaba22c985c00e94bd1e.jpg,3,0.0491,0.0146,0.1765
DJI_20220410134339_0439_T_JPG.rf.efc5ae23cf89aaba22c985c00e94bd1e.jpg,4,-0.0488,0.0261,0.2039
DJI_20220410134339_0439_T_JPG.rf.efc5ae23cf89aaba22c985c00e94bd1e.jpg,5,0.0642,0.06,0.2196
DJI_20220410134339_0439_T_JPG.rf.efc5ae23cf89aaba22c985c00e94bd1e.jpg,6,-0.0957,0.1331,0.4196
DJI_20220410134339_0439_T_JPG.rf.efc5ae23cf89aaba22c985c00e94bd1e.jpg,7,0.1338,-0.1494,0.498
DJI_20220410134339_0439_T_JPG.rf.efc5ae23cf89aaba22c985c00e94bd1e.jpg,8,-0.0193,-0.0274,0.0706
DJI_20220410134339_0439_T_JPG.rf.efc5ae23cf89aaba22c985c00e94bd1e.jpg,9,-0.1075,-0.1095,0.4196
DJI_20220410134348_0442_T_JPG.rf.ba731a1e29a656892917095e49ad4196.jpg,1,0.0875,-0.0196,0.298
DJI_20220410134348_0442_T_JPG.rf.ba731a1e29a656892917095e49ad4196.jpg,2,-0.1002,-0.0254,0.4392
DJI_20220410134348_0442_T_JPG.rf.ba731a1e29a656892917095e49ad4196.jpg,3,0.1111,0.0481,0.3804
DJI_20220410134348_0442_T_JPG.rf.ba731a1e29a656892917095e49ad4196.jpg,4,-0.0567,0.034,0.2471
DJI_20220410134348_0442_T_JPG.rf.ba731a1e29a656892917095e49ad4196.jpg,5,0.1065,0.1173,0.3608
DJI_20220410134348_0442_T_JPG.rf.ba731a1e29a656892917095e49ad4196.jpg,6,-0.0644,0.0918,0.2824
DJI_20220410134348_0442_T_JPG.rf.ba731a1e29a656892917095e49ad4196.jpg,7,0.0,-0.0,0.0
DJI_20220410134348_0442_T_JPG.rf.ba731a1e29a656892917095e49ad4196.jpg,8,-0.0222,-0.038,0.098
DJI_20220410134348_0442_T_JPG.rf.ba731a1e29a656892917095e49ad4196.jpg,9,0.0438,-0.0389,0.149
DJI_20220410134348_0442_T_JPG.rf.ba731a1e29a656892917095e49ad4196.jpg,10,-0.0712,-0.076,0.3059
DJI_20220410134351_0443_T_JPG.rf.439946d5ef7c815e41486ec3446cf638.jpg,1,0.0242,-0.0138,0.0824
DJI_20220410134351_0443_T_JPG.rf.439946d5ef7c815e41486ec3446cf638.jpg,2,-0.0599,-0.0408,0.2588
DJI_20220410134351_0443_T_JPG.rf.439946d5ef7c815e41486ec3446cf638.jpg,3,0.066,0.0059,0.2235
DJI_20220410134351_0443_T_JPG.rf.439946d5ef7c815e41486ec3446cf638.jpg,4,-0.0603,0.0094,0.2627
DJI_20220410134351_0443_T_JPG.rf.439946d5ef7c815e41486ec3446cf638.jpg,5,0.114,-0.1354,0.3922
DJI_20220410134351_0443_T_JPG.rf.439946d5ef7c815e41486ec3446cf638.jpg,6,-0.109,-0.1624,0.4745
DJI_20220410134351_0443_T_JPG.rf.439946d5ef7c815e41486ec3446cf638.jpg,7,0.1216,0.092,0.4118
DJI_20220410134351_0443_T_JPG.rf.439946d5ef7c815e41486ec3446cf638.jpg,8,-0.0474,0.0471,0.2078
DJI_20220410134351_0443_T_JPG.rf.439946d5ef7c815e41486ec3446cf638.jpg,9,0.0649,0.0806,0.2196
DJI_20220410134351_0443_T_JPG.rf.439946d5ef7c815e41486ec3446cf638.jpg,10,-0.0888,0.1458,0.3922
DJI_20220410134358_0445_T_JPG.rf.d49880e5ffaf0a58aa7a742095528819.jpg,1,0.0205,-0.0114,0.0706
DJI_20220410134358_0445_T_JPG.rf.d49880e5ffaf0a58aa7a742095528819.jpg,2,-0.0931,-0.0613,0.4
DJI_20220410134358_0445_T_JPG.rf.d49880e5ffaf0a58aa7a742095528819.jpg,3,0.0412,0.0046,0.1412
DJI_20220410134358_0445_T_JPG.rf.d49880e5ffaf0a58aa7a742095528819.jpg,4,-0.0862,0.016,0.3804
DJI_20220410134358_0445_T_JPG.rf.d49880e5ffaf0a58aa7a742095528819.jpg,5,0.0821,-0.0966,0.2824
DJI_20220410134358_0445_T_JPG.rf.d49880e5ffaf0a58aa7a742095528819.jpg,6,-0.1108,-0.1628,0.4824
DJI_20220410134358_0445_T_JPG.rf.d49880e5ffaf0a58aa7a742095528819.jpg,7,0.1083,0.0838,0.3725
DJI_20220410134358_0445_T_JPG.rf.d49880e5ffaf0a58aa7a742095528819.jpg,8,-0.0483,0.049,0.2118
DJI_20220410134358_0445_T_JPG.rf.d49880e5ffaf0a58aa7a742095528819.jpg,9,0.1019,0.1273,0.3451
DJI_20220410134358_0445_T_JPG.rf.d49880e5ffaf0a58aa7a742095528819.jpg,10,-0.0787,0.1289,0.3451
DJI_20220410134401_0446_T_JPG.rf.e8f73ce7c8eb6f93ed880bcdd6d84c61.jpg,1,-0.0092,-0.0151,0.0392
DJI_20220410134401_0446_T_JPG.rf.e8f73ce7c8eb6f93ed880bcdd6d84c61.jpg,2,0.0431,-0.0088,0.149
DJI_20220410134401_0446_T_JPG.rf.e8f73ce7c8eb6f93ed880bcdd6d84c61.jpg,3,-0.0789,-0.0192,0.3412
DJI_20220410134401_0446_T_JPG.rf.e8f73ce7c8eb6f93ed880bcdd6d84c61.jpg,4,0.0422,0.0193,0.1451
DJI_20220410134401_0446_T_JPG.rf.e8f73ce7c8eb6f93ed880bcdd6d84c61.jpg,5,-0.058,0.0337,0.251
DJI_20220410134401_0446_T_JPG.rf.e8f73ce7c8eb6f93ed880bcdd6d84c61.jpg,6,0.0424,0.0469,0.1451
DJI_20220410134401_0446_T_JPG.rf.e8f73ce7c8eb6f93ed880bcdd6d84c61.jpg,7,-0.0603,0.085,0.2627
DJI_20220410134401_0446_T_JPG.rf.e8f73ce7c8eb6f93ed880bcdd6d84c61.jpg,8,0.0,-0.0,0.0
DJI_20220410134401_0446_T_JPG.rf.e8f73ce7c8eb6f93ed880bcdd6d84c61.jpg,9,0.1049,-0.0925,0.3608
DJI_20220410134401_0446_T_JPG.rf.e8f73ce7c8eb6f93ed880bcdd6d84c61.jpg,10,-0.0849,-0.0895,0.3647
DJI_20220410134404_0447_T_JPG.rf.c911257be6e8fe363043d32ee7e1d836.jpg,1,0.1297,-0.0698,0.451
DJI_20220410134404_0447_T_JPG.rf.c911257be6e8fe363043d32ee7e1d836.jpg,2,-0.0544,-0.0348,0.2275
DJI_20220410134404_0447_T_JPG.rf.c911257be6e8fe363043d32ee7e1d836.jpg,3,0.0487,0.0063,0.1686
DJI_20220410134404_0447_T_JPG.rf.c911257be6e8fe363043d32ee7e1d836.jpg,4,-0.0919,0.015,0.3843
DJI_20220410134404_0447_T_JPG.rf.c911257be6e8fe363043d32ee7e1d836.jpg,5,0.1319,-0.1584,0.4588
DJI_20220410134404_0447_T_JPG.rf.c911257be6e8fe363043d32ee7e1d836.jpg,6,-0.1142,-0.1609,0.4745
DJI_20220410134404_0447_T_JPG.rf.c911257be6e8fe363043d32ee7e1d836.jpg,7,0.0821,0.0657,0.2824
DJI_20220410134404_0447_T_JPG.rf.c911257be6e8fe363043d32ee7e1d836.jpg,8,-0.0773,0.0768,0.3255
DJI_20220410134404_0447_T_JPG.rf.c911257be6e8fe363043d32ee7e1d836.jpg,9,0.1292,0.169,0.4471
DJI_20220410134404_0447_T_JPG.rf.c911257be6e8fe363043d32ee7e1d836.jpg,10,-0.0792,0.1266,0.3333
DJI_20220410134407_0448_T_JPG.rf.f3f15b81068e50ba228d924c18e63150.jpg,1,0.0937,-0.0335,0.3294
DJI_20220410134407_0448_T_JPG.rf.f3f15b81068e50ba228d924c18e63150.jpg,2,-0.0363,-0.0151,0.1529
DJI_20220410134407_0448_T_JPG.rf.f3f15b81068e50ba228d924c18e63150.jpg,3,0.1182,0.039,0.4157
DJI_20220410134407_0448_T_JPG.rf.f3f15b81068e50ba228d924c18e63150.jpg,4,-0.0897,0.0369,0.3804
DJI_20220410134407_0448_T_JPG.rf.f3f15b81068e50ba228d924c18e63150.jpg,5,0.0841,0.0832,0.2941
DJI_20220410134407_0448_T_JPG.rf.f3f15b81068e50ba228d924c18e63150.jpg,6,-0.0796,0.098,0.3373
DJI_20220410134407_0448_T_JPG.rf.f3f15b81068e50ba228d924c18e63150.jpg,7,0.0799,-0.0838,0.2824
DJI_20220410134407_0448_T_JPG.rf.f3f15b81068e50ba228d924c18e63150.jpg,8,-0.0438,-0.0541,0.1843
DJI_20220410134410_0449_T_JPG.rf.4811bc5ce92ef4ed614205412c8b962d.jpg,1,0.1251,-0.0707,0.4353
DJI_20220410134410_0449_T_JPG.rf.4811bc5ce92ef4ed614205412c8b962d.jpg,2,-0.1029,-0.0668,0.4275
DJI_20220410134410_0449_T_JPG.rf.4811bc5ce92ef4ed614205412c8b962d.jpg,3,0.1361,0.0112,0.4784
DJI_20220410134410_0449_T_JPG.rf.4811bc5ce92ef4ed614205412c8b962d.jpg,4,-0.0864,0.0106,0.3569
DJI_20220410134410_0449_T_JPG.rf.4811bc5ce92ef4ed614205412c8b962d.jpg,5,0.1352,-0.1687,0.4863
DJI_20220410134410_0449_T_JPG.rf.4811bc5ce92ef4ed614205412c8b962d.jpg,6,-0.1349,-0.1936,0.5608
DJI_20220410134410_0449_T_JPG.rf.4811bc5ce92ef4ed614205412c8b962d.jpg,7,0.1133,0.0891,0.3961
DJI_20220410134410_0449_T_JPG.rf.4811bc5ce92ef4ed614205412c8b962d.jpg,8,-0.0698,0.0657,0.2902
DJI_20220410134410_0449_T_JPG.rf.4811bc5ce92ef4ed614205412c8b962d.jpg,9,0.1493,0.1918,0.5137
DJI_20220410134410_0449_T_JPG.rf.4811bc5ce92ef4ed614205412c8b962d.jpg,10,-0.0915,0.1426,0.3804
DJI_20220410134416_0451_T_JPG.rf.3dadc1af25423b55c7e15f606eeabb75.jpg,1,0.071,-0.0424,0.251
DJI_20220410134416_0451_T_JPG.rf.3dadc1af25423b55c7e15f606eeabb75.jpg,2,-0.1157,-0.0771,0.4745
DJI_20220410134416_0451_T_JPG.rf.3dadc1af25423b55c7e15f606eeabb75.jpg,3,0.1136,0.0114,0.4039
DJI_20220410134416_0451_T_JPG.rf.3dadc1af25423b55c7e15f606eeabb75.jpg,4,-0.0497,0.0062,0.2078
DJI_20220410134416_0451_T_JPG.rf.3dadc1af25423b55c7e15f606eeabb75.jpg,5,0.1352,-0.1679,0.4863
DJI_20220410134416_0451_T_JPG.rf.3dadc1af25423b55c7e15f606eeabb75.jpg,6,-0.1349,-0.1897,0.5569
DJI_20220410134416_0451_T_JPG.rf.3dadc1af25423b55c7e15f606eeabb75.jpg,7,0.086,0.0674,0.3059
DJI_20220410134416_0451_T_JPG.rf.3dadc1af25423b55c7e15f606eeabb75.jpg,8,-0.0585,0.0539,0.2431
DJI_20220410134416_0451_T_JPG.rf.3dadc1af25423b55c7e15f606eeabb75.jpg,9,-0.0909,0.1397,0.3804
DJI_20220410134416_0451_T_JPG.rf.3dadc1af25423b55c7e15f606eeabb75.jpg,10,0.1242,0.162,0.4392
DJI_20220410134419_0452_T_JPG.rf.34d2b9fb1f67d19a9eb880acf570f1db.jpg,1,0.1338,-0.0329,0.4784
DJI_20220410134419_0452_T_JPG.rf.34d2b9fb1f67d19a9eb880acf570f1db.jpg,2,-0.0887,-0.0245,0.3569
DJI_20220410134419_0452_T_JPG.rf.34d2b9fb1f67d19a9eb880acf570f1db.jpg,3,0.1375,0.0608,0.4863
DJI_20220410134419_0452_T_JPG.rf.34d2b9fb1f67d19a9eb880acf570f1db.jpg,4,-0.0951,0.0481,0.3804
DJI_20220410134419_0452_T_JPG.rf.34d2b9fb1f67d19a9eb880acf570f1db.jpg,5,0.0877,0.099,0.3137
DJI_20220410134419_0452_T_JPG.rf.34d2b9fb1f67d19a9eb880acf570f1db.jpg,6,-0.06,0.0771,0.2431
DJI_20220410134419_0452_T_JPG.rf.34d2b9fb1f67d19a9eb880acf570f1db.jpg,7,0.075,-0.0708,0.2667
DJI_20220410134419_0452_T_JPG.rf.34d2b9fb1f67d19a9eb880acf570f1db.jpg,8,-0.0562,-0.0597,0.2275
DJI_20220410134422_0453_T_JPG.rf.ae4ffa24536e2dc5db59468dc5ff0d69.jpg,1,0.1087,-0.0625,0.3843
DJI_20220410134422_0453_T_JPG.rf.ae4ffa24536e2dc5db59468dc5ff0d69.jpg,2,-0.0935,-0.0606,0.3765
DJI_20220410134422_0453_T_JPG.rf.ae4ffa24536e2dc5db59468dc5ff0d69.jpg,3,0.0304,0.0033,0.1098
DJI_20220410134422_0453_T_JPG.rf.ae4ffa24536e2dc5db59468dc5ff0d69.jpg,4,-0.0497,0.0066,0.2
DJI_20220410134422_0453_T_JPG.rf.ae4ffa24536e2dc5db59468dc5ff0d69.jpg,5,-0.1306,-0.1806,0.5255
DJI_20220410134422_0453_T_JPG.rf.ae4ffa24536e2dc5db59468dc5ff0d69.jpg,6,0.1467,-0.1833,0.5333
DJI_20220410134422_0453_T_JPG.rf.ae4ffa24536e2dc5db59468dc5ff0d69.jpg,7,0.0589,0.0476,0.2118
DJI_20220410134422_0453_T_JPG.rf.ae4ffa24536e2dc5db59468dc5ff0d69.jpg,8,-0.0829,0.0757,0.3294
DJI_20220410134422_0453_T_JPG.rf.ae4ffa24536e2dc5db59468dc5ff0d69.jpg,9,0.1357,0.1786,0.4824
DJI_20220410134422_0453_T_JPG.rf.ae4ffa24536e2dc5db59468dc5ff0d69.jpg,10,-0.1228,0.1853,0.4941
